鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
仁德區,房地(土地+建物),臺南市仁德區臺南市仁德區民安路二段1~50號,133.42,住,,,10211,土地1建物1車位0,一層，二層，三層，四層，五層,005,店面(店鋪),住商用,鋼筋混凝土造,1020719,340.17,4,2,5,有,無,17800000,52327,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區民安路二段1~50號,132.63,住,,,10211,土地1建物1車位0,一層，二層，三層，四層，五層,005,店面(店鋪),住商用,鋼筋混凝土造,1020719,340.17,4,2,5,有,無,17800000,52327,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區民安路二段1~50號,151.21,住,,,10211,土地1建物1車位0,一層，二層，三層，四層，五層,005,店面(店鋪),住商用,鋼筋混凝土造,1020719,340.17,4,2,5,有,無,18700000,54973,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區民安路二段1~50號,129.19,住,,,10211,土地2建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,1020719,359.42,4,2,6,有,無,15800000,43960,,0.0,0
下營區,土地,茅港尾段5401~5450地號,284.0,,特定農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,278302,980,,0.0,0
官田區,土地,官田段301~350地號,6270.0,農,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,829,,0.0,0
六甲區,土地,七甲段51~100地號,21.24,住,,,10210,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135000,6356,,0.0,0
善化區,房地(土地+建物),臺南市善化區成功新村1~50號,29.51,住,,,10211,土地3建物1車位0,三層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830923,129.2,3,2,2,有,有,1900000,14706,,0.0,0
六甲區,土地,光明段801~850地號,257.48,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7788000,30247,,0.0,0
下營區,房地(土地+建物),臺南市下營區麻豆寮1~50號,82.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0701231,103.91,3,1,2,有,無,1450000,13954,,0.0,0
