鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威南路1~50號,16.96,,特定農業區,甲種建築用地,10211,土地1建物1車位0,三層,011,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840524,62.19,3,2,1,有,無,1500000,24120,,0.0,0
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮天祥路51~100號,19.11,住,,,10211,土地1建物1車位0,一層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820629,86.12,3,2,2,有,有,3300000,38319,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉港尾路17巷1~50號,78.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0690508,110.75,4,2,2,有,無,2350000,21219,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿嵐峰路二段192巷1~50號,90.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0691215,109.2,3,2,2,有,無,3300000,30220,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿自強路101~150號,19.81,住,,,10211,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840506,119.94,3,2,2,有,無,3880000,32350,,0.0,0
壯圍鄉,土地,中興段251~300地號,1297.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2589000,1996,,0.0,0
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿校舍路78巷1~50號,19.67,商,,,10211,土地1建物1車位0,四層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820528,113.79,3,2,2,有,有,3600000,31637,,0.0,0
員山鄉,房地(土地+建物),宜蘭縣員山鄉深蓁路201~250號,1147.36,,特定農業區,農牧用地,10210,土地2建物1車位0,二層，三層，一層,003,農舍,農舍,鋼筋混凝土加強磚造,0880722,487.83,5,3,4,有,無,20000000,,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉仁愛路51~100號,10.69,住,,,10211,土地1建物1車位0,二層,010,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851014,62.54,1,1,1,有,有,4500000,71954,,0.0,0
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路151~200號,35.55,住,,,10211,土地1建物1車位0,三層,013,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970625,143.85,2,2,2,有,有,13000000,90372,,0.0,0
