鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
宜蘭市,房地(土地+建物),宜蘭縣宜蘭巿文昌路171巷1~50號,102.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0701223,121.10000000000001,2,2,2,有,無,3550000,29315,,0.0,0
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭巿民族路451~500號,17.38,住,,,10211,土地2建物1車位1,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851220,106.35,2,2,1,有,有,4680000,44006,坡道平面,0.0,0
宜蘭市,土地,建業段301~350地號,72.3,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3499320,48400,,0.0,0
宜蘭市,土地,建業段301~350地號,202.74,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9812616,48400,,0.0,0
宜蘭市,土地,建業段301~350地號,716.6,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34683440,48400,,0.0,0
宜蘭市,土地,建業段301~350地號,725.12,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35095808,48400,,0.0,0
宜蘭市,土地,校舍段51~100地號,57.06,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,56958,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉水井路101~150號,131.03,,特定農業區,甲種建築用地,10212,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020902,257.52,4,2,5,有,無,12700000,49317,,0.0,0
五結鄉,土地,百松段1~50地號,2650.0,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6630000,2502,,0.0,0
大同鄉,土地,大元段501~550地號,420.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,238,,0.0,0
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉境安一路51~100號,1133.0,,特定農業區,農牧用地,10211,土地1建物1車位0,一層，二層，三層,003,農舍,農舍,鋼筋混凝土造,1021008,346.55,5,2,5,有,無,21200000,,,0.0,0
