鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
台東市,土地,建國段251~300地號,33.26,商,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,18040,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿豐榮路251~300號,134.91,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,見其他登記事項,1020912,234.63,5,2,5,有,無,7600000,32391,,0.0,0
卑南鄉,土地,鎮樂段801~850地號,4517.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2902956,643,,0.0,0
卑南鄉,土地,鎮樂段801~850地號,6375.0,,山坡地保育區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4097044,643,,0.0,0
台東市,土地,馬蘭段1551~1600地號,1120.0,住,,,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67082400,59895,,0.0,0
卑南鄉,房地(土地+建物),臺東縣臺東巿太平路106巷51~100號,132.43,,鄉村區,乙種建築用地,10211,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0850216,172.94,4,2,3,有,無,3380000,19544,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿中興路二段29巷1~50號,160.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1021014,261.12,5,2,5,有,無,8500000,32552,,0.0,0
台東市,土地,建本段1501~1550地號,112.67,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,10473,,0.0,0
台東市,土地,南王段301~350地號,248.79,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3612430,14520,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿建農里知本路二段550巷51~100號,93.6,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0930303,161.1,0,0,0,有,無,2470000,15332,,0.0,0
台東市,土地,台東段1~50地號,287.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,315700,1100,,0.0,0
台東市,土地,台東段1~50地號,241.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,265100,1100,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿杭州街351~400號,139.0,住,,,10211,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0820809,248.18,4,2,3,有,無,7800000,31429,,0.0,0
卑南鄉,土地,利泰段1101~1150地號,4613.84,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,824,,0.0,0
卑南鄉,土地,利泰段1101~1150地號,3683.65,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,1200,,0.0,0
綠島鄉,土地,公�璁雓q751~800地號,852.37,農,,,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2933,,0.0,0
東河鄉,土地,南佳里段901~950地號,11052.23,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17500000,1583,,0.0,0
長濱鄉,土地,城仔埔段301~350地號,4204.55,,風景區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,428,,0.0,0
關山鎮,土地,新福段601~650地號,2523.08,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3050000,1209,,0.0,0
長濱鄉,土地,烏石鼻段401~450地號,3295.31,,風景區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,1001,,0.0,0
長濱鄉,土地,加走灣段201~250地號,9081.88,,風景區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,551,,0.0,0
鹿野鄉,土地,大原段3851~3900地號,3540.0,,特定農業區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1239000,350,,0.0,0
池上鄉,土地,大池段901~950地號,536.33,,鄉村區,乙種建築用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1469544,2740,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿仁一街251~300號,166.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,見其他登記事項,0990309,192.72,4,2,4,有,無,8300000,43068,,0.0,0
長濱鄉,土地,長光段501~550地號,5902.89,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2361156,400,,0.0,0
長濱鄉,土地,烏石鼻段401~450地號,2595.39,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,1002,,0.0,0
台東市,土地,豐樂段1751~1800地號,8166.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2172156,266,,0.0,0
成功鎮,土地,和平南段1001~1050地號,3273.71,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3925000,1199,,0.0,0
東河鄉,土地,南八里段901~950地號,4068.41,,風景區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7100000,1745,,0.0,0
台東市,土地,岩灣段1~50地號,203.91,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,18145,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿開封街680巷101~150號,107.02,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020808,196.67,4,2,5,有,無,8350000,42457,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿康樂路131巷7弄1~50號,23.41,住,,,10211,土地4建物1車位0,五層,005,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840601,93.10999999999999,3,2,2,有,無,1200000,12888,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿精誠路151~200號,139.0,住,,,10211,土地1建物1車位0,全,001,透天厝,住家用,木造,,43.25,0,0,0,無,無,3800000,87861,,0.0,0
台東市,土地,豐田段1301~1350地號,178.94,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,730600,4083,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿中華路二段227巷1~50號,121.2,住,,,10211,土地2建物1車位0,全,003,透天厝,見其他登記事項,見其他登記事項,1010313,177.2,4,4,3,有,無,6800000,38375,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿光明路1~50號,152.0,住,,,10211,土地2建物3車位0,全,002,透天厝,住商用,見其他登記事項,,338.17,5,2,3,有,無,6500000,19221,,0.0,0
台東市,土地,建成段251~300地號,560.04,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,14285,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿更生路43巷1~50號,50.25,住,,,10212,土地1建物1車位0,一層,004,公寓(5樓含以下無電梯),住家用,加強磚造,0710204,89.08000000000001,3,2,1,有,無,2800000,31432,,0.0,0
台東市,土地,岩灣段1~50地號,203.91,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,18145,,0.0,0
台東市,土地,新園段351~400地號,2863.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2930000,1023,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿新展街53巷1~50號,91.89,住,,,10211,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0850523,213.53,0,0,0,有,無,5850000,27397,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿長沙街1~50號,143.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0930319,255.39,18,0,18,有,無,15500000,60691,,0.0,0
台東市,土地,知本段7801~7850地號,2132.0,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,750,,0.0,0
台東市,土地,射馬干段851~900地號,3192.28,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3811964,1194,,0.0,0
台東市,土地,射馬干段851~900地號,2986.22,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3544086,1187,,0.0,0
長濱鄉,土地,黃金橋段451~500地號,3073.84,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,683,,0.0,0
長濱鄉,土地,八仙洞段251~300地號,3686.55,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1142831,310,,0.0,0
台東市,土地,岩灣段401~450地號,134.6,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,24146,,0.0,0
長濱鄉,土地,大霸來段51~100地號,4720.68,,風景區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,339,,0.0,0
鹿野鄉,土地,高台段101~150地號,13985.2,,山坡地保育區,農牧用地,10211,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42352030,3028,,0.0,0
太麻里鄉,土地,荖花段201~250地號,3500.19,,特定農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,914,,0.0,0
台東市,土地,豐谷段551~600地號,18.59,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,337408,18150,,0.0,0
池上鄉,土地,新興段1~50地號,3603.29,,特定農業區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7400000,2054,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿岩灣里興安路一段200巷21弄1~50號,151.29,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021022,268.63,6,2,7,有,無,7380000,27473,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿岩灣里興安路一段200巷21弄1~50號,180.28,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021022,294.15,6,2,7,有,無,8180000,27809,,0.0,0
成功鎮,土地,新美山段451~500地號,187.8,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33804,180,,0.0,0
成功鎮,土地,忠勇段551~600地號,253.83,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3650000,14380,,0.0,0
卑南鄉,土地,牧場段201~250地號,5894.92,,山坡地保育區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,458,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿康樂路131巷7弄1~50號,25.2,住,,,10211,土地4建物1車位0,三層,005,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840601,98.19999999999999,3,2,2,有,無,1720000,17515,,0.0,0
台東市,土地,興安段351~400地號,124.72,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2980000,23894,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿臺東市豐榮路151~200號,18.93,住,,,10211,土地1建物1車位0,二層,007,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841220,107.28,3,2,2,有,有,2600000,24236,,0.0,0
台東市,土地,台東段401~450地號,28.0,商,,,10212,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,89286,,0.0,0
台東市,土地,豐里段151~200地號,3179.2,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,881,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿永安街72巷1~50號,164.15,住,,,10211,土地4建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830909,198.46,4,2,3,有,無,5200000,26202,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿中興路二段29巷1~50號,162.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1021014,263.31,5,2,5,有,無,8500000,32281,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿中興路二段29巷1~50號,159.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1021014,261.12,5,2,4,有,無,8500000,32552,,0.0,0
台東市,土地,自強段1001~1050地號,452.16,住,,,10212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,39809,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿文心街1~50號,24.15,住,,,10211,土地1建物1車位0,五層,008,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840217,130.61,3,2,2,有,無,1920000,14700,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿漢中街251~300號,113.87,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020808,194.23,4,2,5,有,無,8850000,45565,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿漢中街251~300號,109.94,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020808,191.03,4,2,5,有,無,8800000,46066,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿正氣路451~500號,112.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,0700616,243.49,5,2,3,有,無,16000000,65711,,0.0,0
成功鎮,土地,新港段新港小段651~700地號,5006.0,,風景區,農牧用地,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,400,,0.0,0
成功鎮,土地,沙泥灣段151~200地號,1291.85,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,286,,0.0,0
成功鎮,土地,忠智段601~650地號,119.64,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,14627,,0.0,0
成功鎮,土地,南都歷段201~250地號,3024.37,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2730000,903,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿岩灣里興安路一段200巷21弄1~50號,153.07,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021022,289.76,6,2,8,有,無,7680000,26505,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿豐榮路251~300號,136.78,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,見其他登記事項,1020912,237.75,5,2,5,有,無,7500000,31546,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿仁二街61巷1~50號,121.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1020320,261.99,4,2,4,有,無,8600000,32826,,0.0,0
