鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
花蓮市,房地(土地+建物),花蓮縣吉安鄉中央路三段551~600號,118.0,住,,,10211,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0780112,246.18,3,1,3,有,無,5000000,20310,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿南京街312巷1~50號,21.0,商,,,10211,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土加強磚造,0630726,52.26,3,1,1,有,無,1000000,19135,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔八街24巷1~50號,98.0,住,,,10210,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0710216,96.56,3,2,2,有,無,5200000,53853,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿永興路1~50號,29.54,商,,,10211,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650529,100.46,3,2,2,有,無,2000000,19908,,0.0,0
富里鄉,土地,大庄段701~750地號,460.37,,鄉村區,乙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,5648,,0.0,0
光復鄉,土地,馬佛段1151~1200地號,3241.62,,一般農業區,農牧用地,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,494,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路四段251~300號,116.0,住,,,10211,土地1建物1車位0,四層，五層，一層，二層，三層，騎樓,005,店面(店鋪),住商用,鋼筋混凝土造,0820814,351.73,7,2,5,有,無,13000000,36960,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿仁愛街51~100號,96.0,商,,,10210,土地2建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0680903,324.87,5,2,4,有,無,8750000,26934,,0.0,0
新城鄉,房地(土地+建物),花蓮縣新城鄉民有一街22巷1~50號,108.43,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0691223,94.96,4,2,1,有,無,2200000,23168,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿建和街25巷30弄1~50號,57.15,住,,,10211,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0830929,161.23,3,2,2,有,無,3500000,21708,,0.0,0
壽豐鄉,土地,吳全段1401~1450地號,12737.42,其他,,,10211,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4400000,345,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國富二十一街1~50號,8.85,住,,,10211,土地1建物1車位0,五層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830426,44.68000000000001,1,1,1,有,有,1510000,33796,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶北三街551~600號,79.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0850703,170.8,4,2,3,有,無,5900000,34543,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠二街51~100號,15.89,住,,,10211,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851122,61.61,2,1,1,有,無,2050000,33274,,0.0,0
吉安鄉,土地,草芬段1~50地號,3032.55,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,2572,,0.0,0
壽豐鄉,土地,平和段1301~1350地號,2135.12,農,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,787,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿中正路336巷2弄1~50號,119.0,住,,,10210,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0841108,319.32,10,1,10,有,無,10580000,33133,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿博愛街251~300號,98.0,住,,,10211,土地1建物1車位0,一層，二層，三層，屋頂突出物，見其他登記事項,003,店面(店鋪),住家用,鋼筋混凝土造,1020905,211.3,0,0,0,無,無,18000000,85187,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海一街101~150號,207.0,,鄉村區,乙種建築用地,10211,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020930,165.8,4,3,4,有,無,9000000,54282,,0.0,0
吉安鄉,土地,仁愛段1001~1050地號,2314.05,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5320000,2299,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉知卡宣大道三段651~700號,1051.93,,特定農業區,農牧用地,10211,土地1建物1車位0,一層，二層，三層，見其他登記事項,003,農舍,農舍,鋼筋混凝土造,1000921,255.43,5,1,5,有,無,15100000,,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿建安街1~50號,106.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0761130,117.19,2,2,2,有,無,5800000,49492,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉光華村光華三街209巷1~50號,284.8,,一般農業區,農牧用地,10210,土地1建物1車位0,一層，見其他登記事項,001,農舍,農舍,鋼筋混凝土加強磚造,0781030,86.85,3,2,1,有,無,2200000,,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿民孝里東興二街12巷1~50號,104.0,住,,,10210,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0951227,204.28,5,2,4,有,無,10800000,52869,,0.0,0
壽豐鄉,土地,大坪段1201~1250地號,4292.13,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,1347,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛一街151~200號,14.69,商,,,10211,土地1建物1車位0,三層,007,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0740720,107.19999999999999,3,2,2,有,無,3450000,32183,,0.0,0
花蓮市,土地,四維段151~200地號,1233.0,農,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5800000,4704,,0.0,0
吉安鄉,土地,海濱段251~300地號,3288.89,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,1976,,0.0,0
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中正一號,107.35,,一般農業區,甲種建築用地,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0710504,132.29,3,1,2,有,無,1596892,12071,,0.0,0
壽豐鄉,土地,豐裡段1501~1550地號,28.86,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,103108,3573,,0.0,0
壽豐鄉,土地,豐山段1251~1300地號,3305.85,,一般農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,2117,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿進豐街57巷51~100號,18.75,住,,,10211,土地1建物1車位0,一層,005,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821216,63.91,1,1,1,有,無,1900000,29729,,0.0,0
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路一段1~50號,109.87,住,,,10211,土地1建物1車位0,全,003,透天厝,住工用,鋼筋混凝土造,0780605,235.1,5,0,3,有,無,11660000,49596,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街51~100號,8.51,住,,,10211,土地1建物1車位0,三層,008,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830811,47.36,1,1,1,有,有,1000000,21115,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街101~150號,8.75,住,,,10211,土地1建物1車位0,五層,006,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840919,41.96,1,1,1,有,無,1500000,35748,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路1~50號,5.99,商,,,10211,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820622,32.71,2,1,1,有,無,900000,27515,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿東興一街101~150號,67.13,住,,,10211,土地1建物1車位0,全,002,透天厝,國民住宅,鋼筋混凝土加強磚造,0711202,87.56,4,2,2,有,無,5000000,57104,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿裕祥路101~150號,82.0,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0761106,109.54,3,2,2,有,無,5000000,45645,,0.0,0
花蓮市,土地,富國段551~600地號,88.0,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,93182,,0.0,0
吉安鄉,土地,仁和段401~450地號,1660.88,農,,,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6020000,3625,,0.0,0
吉安鄉,土地,仁義段1051~1100地號,306.0,商,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9680000,31634,,0.0,0
花蓮市,房地(土地+建物),花蓮縣吉安鄉北昌一街97巷1~50號,34.78,住,,,10211,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0720910,82.98,3,2,2,有,無,2080000,25066,,0.0,0
吉安鄉,土地,海濱段351~400地號,3050.28,,一般農業區,農牧用地,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8120000,2662,,0.0,0
花蓮市,房地(土地+建物),花蓮縣花蓮巿華興街97巷1~50號,92.0,住,,,10211,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0950619,194.69,4,3,3,有,無,7900000,40577,,0.0,0
