鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
北投區,車位,臺北市北投區光明路201~250號,0.18,其他,,,10211,土地0建物0車位1,,,其他,,,,10.99,0,0,0,有,有,1050000,,坡道機械,0.0,1050000
信義區,土地,吳興段一小段601~650地號,18.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,667890,37105,,0.0,0
信義區,房地(土地+建物),臺北市信義區忠孝東路五段51~100號,16.62,住,,,10210,土地2建物1車位0,十一層,012,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0720406,98.18,2,2,2,有,有,28200000,287228,,0.0,0
中山區,房地(土地+建物)+車位,臺北市中山區北安路608巷1~50號,35.24,住,,,10211,土地1建物1車位2,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950516,239.06,3,2,2,有,有,63000000,263532,坡道平面,82.4,0
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段451~500號,41.47,住,,,10200,土地4建物1車位1,二層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900117,213.70999999999998,3,2,2,有,有,60500000,283094,一樓平面,0.0,0
中山區,房地(土地+建物),臺北市中山區林森北路107巷1~50號,9.42,商,,,10211,土地1建物2車位0,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711115,59.260000000000005,1,2,2,有,無,9200000,155248,,0.0,0
中山區,房地(土地+建物),臺北市中山區大直街127巷1~50號,18.35,住,,,10211,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710113,65.26,2,1,1,有,無,9500000,145572,,0.0,0
中山區,房地(土地+建物),臺北市中山區林森北路119巷1~50號,5.58,商,,,10210,土地1建物1車位0,七層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950818,21.83,1,1,1,有,有,4900000,224462,,0.0,0
中山區,房地(土地+建物),臺北市中山區雙城街49巷1~50號,31.18,商,,,10211,土地2建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620904,103.77,3,2,2,有,無,14300000,137805,,0.0,0
大同區,房地(土地+建物),臺北市大同區迪化街二段51~100號,35.75,住,,,10210,土地2建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610118,95.48,0,1,1,有,無,11000000,115207,,0.0,0
大安區,房地(土地+建物),臺北市大安區和平東路一段51~100號,14.95,商,,,10210,土地1建物1車位0,六層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0740116,150.22,4,3,2,有,有,8950000,59579,,0.0,0
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~200號,16.13,住,,,10211,土地2建物1車位0,十四層,014,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0760423,89.51,3,2,2,有,有,23230000,259524,,0.0,0
大安區,土地,懷生段一小段51~100地號,5.67,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,31746,,0.0,0
大安區,房地(土地+建物)+車位,臺北市大安區建國南路一段151~200號,66.92,住,,,10211,土地3建物1車位4,九層,012,辦公商業大樓,商業用,鋼筋混凝土造,0881006,553.49,0,0,0,無,有,128000000,231260,坡道平面,175.24,0
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段101~150號,28.18,其他,,,10211,土地1建物1車位2,八層,014,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950125,294.71000000000004,4,2,2,有,有,120000000,407180,坡道平面,78.59,0
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路二段101~150號,28.18,其他,,,10211,土地1建物1車位2,八層,014,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950125,294.71000000000004,4,2,2,有,有,120000000,407180,坡道平面,78.59,0
士林區,土地,海光段二小段51~100地號,21.56,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2608000,120965,,0.0,0
