鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中正區,房地(土地+建物)+車位,基隆市中正區新豐街301~350號,15.61,住,,,10210,土地2建物1車位1,十一層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850711,110.46000000000001,0,0,0,無,有,2700000,24443,坡道平面,0.0,0
信義區,房地(土地+建物),基隆市信義區教孝街51~100號,20.9,住,,,10211,土地2建物1車位0,七層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,111.83000000000001,3,2,2,有,有,3980000,35590,,0.0,0
中正區,房地(土地+建物),基隆市中正區觀海街51~100號,23.4,住,,,10211,土地2建物1車位0,九層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,116.35999999999999,3,2,2,有,有,3300000,28360,,0.0,0
信義區,房地(土地+建物)+車位,基隆市信義區仁一路37巷1~50號,19.0,商,,,10210,土地2建物1車位1,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020826,180.01,3,2,2,有,有,10100000,60041,坡道平面,32.61,1250000
中正區,房地(土地+建物),基隆市中正區新豐街329巷1~50號,106.56,住,,,10211,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0760704,148.8,4,2,2,有,無,6150000,41331,,0.0,0
信義區,房地(土地+建物),基隆市信義區教忠街194巷1~50號,119.22,住,,,10210,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0960710,212.23,4,2,4,有,無,11500000,54186,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區忠二路1~50號,12.15,商,,,10211,土地2建物1車位0,三層,006,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701126,70.82,0,0,0,無,無,5300000,74838,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區劉銘傳路119巷1~50號,18.4,住,,,10210,土地4建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840819,66.52,2,1,1,有,無,2300000,34576,,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區新豐街451~500號,23.44,住,,,10210,土地5建物1車位1,四層,017,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,148.44,3,1,2,有,有,5050000,34020,坡道平面,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區新豐街451~500號,8.49,住,,,10211,土地3建物1車位1,四層,018,套房(1房1廳1衛),住家用,鋼筋混凝土造,0861121,71.87,0,0,0,無,有,1650000,22958,坡道平面,0.0,0
中正區,房地(土地+建物),基隆市中正區豐稔街101~150號,21.36,住,,,10211,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020710,92.43,2,2,2,有,有,4680000,50633,,0.0,0
中正區,房地(土地+建物),基隆市中正區豐稔街101~150號,26.94,住,,,10210,土地1建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020710,116.56,2,2,2,有,有,5700000,48902,,0.0,0
中正區,房地(土地+建物)+車位,基隆市中正區新豐街162巷51~100號,59.09,住,,,10210,土地8建物1車位1,三層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980602,172.04,4,2,2,有,有,7100000,41269,坡道平面,0.0,0
